638, europeu, na, European, Ele é de descendência **europeia**, He's of **European** descent.
639, conforme, av, as, Você deve proceder **conforme** as instruções, You should proceed **as** instructed.
640, preocupação, nf, concern, A segurança dos passageiros é uma grande **preocupação** para a empresa aérea, Passenger safety is a major **concern** for the airline.
641, estabelecer, v, to establish, Eles planejam **estabelecer** uma nova empresa no próximo ano, They plan to **establish** a new company next year.
642, produção, nf, production, A **produção** de carros aumentou significativamente este ano, Car **production** increased significantly this year.
643, conjunto, nm, set, Eles tocaram um **conjunto** de músicas durante o concerto, They played a **set** of songs during the concert.
644, esforço, nm, effort, Ele fez um grande **esforço** para terminar o projeto a tempo, He made a great **effort** to finish the project on time.
645, massa, nf, mass, A **massa** de pão estava fresca e macia, The **bread dough** was fresh and soft.
646, comissão, nf, commission, Ele recebeu uma **comissão** pelo trabalho extra que fez, He received a **commission** for the extra work he did.
647, porém, cj, however, Ela estudou muito; **porém** não passou no exame, She studied a lot; **however** she didn't pass the exam.
648, subir, v, to go up/climb, Eles decidiram **subir** a montanha ao amanhecer, They decided to **climb** the mountain at dawn.
649, popular, aj, popular, Este restaurante é muito **popular** entre os moradores locais, This restaurant is very **popular** among the locals.
650, desenvolver, v, to develop, Eles estão trabalhando para **desenvolver** uma nova vacina contra a doença, They're working to **develop** a new vaccine against the disease.
651, rei, nm, king, Ele era conhecido como o **rei** do rock'n'roll, He was known as the **king** of rock'n'roll.
652, rádio, nmf, radio, Ela ligou o **rádio** para ouvir as notícias do trânsito, She turned on the **radio** to listen to the traffic news.
653, prestar, v, to provide/offer, Eles **prestaram** assistência médica aos feridos, They **provided** medical assistance to the injured.
654, dividir, v, to divide, Eles decidiram **dividir** os lucros igualmente entre os sócios, They decided to **divide** the profits equally among the partners.
655, erro, nm, error, Cometer um **erro** é uma oportunidade para aprender, Making a **mistake** is an opportunity to learn.
656, gênero, nm, genre/gender, Ela gosta de filmes de **gênero** de suspense, She likes suspense **genre** movies.
657, favor, nm, favor, Ele pediu um **favor** a um amigo próximo, He asked a **favor** of a close friend.
658, oficial, na, official, Ele é o representante **oficial** da empresa, He's the **official** representative of the company.
659, administração, nf, administration, Ele trabalha no departamento de **administração** da empresa, He works in the **administration** department of the company.
660, reunir, v, to gather, Eles decidiram **reunir** todas as informações necessárias antes de tomar uma decisão, They decided to **gather** all the necessary information before making a decision.
661, cento, nm, hundred, Eles vendem ovos por uma dúzia ou por **cento**, They sell eggs by the dozen or by the **hundred**.
662, sangue, nm, blood, Ele doou **sangue** para o banco de sangue local, He donated **blood** to the local blood bank.
663, letra, nf, letter/lyrics, Ela escreveu uma **letra** de música muito bonita, She wrote a very beautiful **song lyric**.
664, série, nf, series, Ela está assistindo a uma nova **série** na Netflix, She's watching a new **series** on Netflix.
665, expressão, nf, expression, Ela tinha uma **expressão** de surpresa no rosto, She had a surprised **expression** on her face.
666, face, nf, face, Ele tem um rosto muito simétrico e bonito, He has a very symmetrical and beautiful **face**.
667, supor, v, to suppose, Eu **suponho** que ele esteja ocupado agora, I **suppose** he's busy right now.
668, vila, nf, village, Ela cresceu em uma pequena **vila** no interior, She grew up in a small **village** in the countryside.
669, determinar, v, to determine, Eles precisam **determinar** a causa do problema antes de consertá-lo, They need to **determine** the cause of the problem before fixing it.
670, completamente, av, completely, Ele estava **completamente** exausto após o treino, He was **completely** exhausted after the workout.
671, energia, nf, energy, Ela tem muita **energia** e sempre está pronta para qualquer coisa, She has a lot of **energy** and is always ready for anything.
672, presença, nf, presence, Sua **presença** na reunião foi notada por todos, His **presence** in the meeting was noticed by everyone.
673, árvore, nf, tree, As crianças adoram subir em **árvores** no parque, Children love to climb **trees** in the park.
674, fase, nf, phase, Ela está passando por uma **fase** difícil em sua vida, She's going through a difficult **phase** in her life.
675, encontro, nm, meeting, O **encontro** foi marcado para discutir o projeto, The **meeting** was scheduled to discuss the project.
676, deputado, nm, deputy, Ele foi eleito **deputado** na última eleição, He was elected as a **deputy** in the last election.
677, emprego, nm, job, Ele conseguiu um **emprego** em uma empresa de tecnologia, He got a **job** at a technology company.
678, particular, aj, particular/specific, Ele tem um interesse **particular** por história antiga, He has a **particular** interest in ancient history.
679, risco, nm, risk, Eles estão cientes dos **riscos** envolvidos no investimento, They are aware of the **risks** involved in the investment.
680, belo, aj, beautiful, Eles têm uma vista **bela** das montanhas a partir de sua casa, They have a **beautiful** view of the mountains from their house.
681, cena, nf, scene, A **cena** do crime foi isolada pela polícia, The **scene** of the crime was cordoned off by the police.
682, consciência, nf, consciousness, Ele perdeu **consciência** por alguns minutos após o acidente, He lost **consciousness** for a few minutes after the accident.
683, geração, nf, generation, Eles pertencem à mesma **geração** de seus avós, They belong to the same **generation** as their grandparents.
684, crime, nm, crime, O **crime** foi cometido por um grupo de adolescentes, The **crime** was committed by a group of teenagers.
685, somente, av, only, Ela aceita dinheiro em **somente** em notas, She accepts cash **only** in bills.
686, verificar, v, to verify, Ele precisava **verificar** se as informações eram precisas antes de tomar uma decisão, He needed to **verify** if the information was accurate before making a decision.
687, preferir, v, to prefer, Eu **prefiro** chá a café, I **prefer** tea to coffee.
688, crise, nf, crisis, O país enfrenta uma **crise** econômica profunda, The country is facing a deep economic **crisis**.
689, ora, cj/av, now/then, **Ora** ele está feliz **ora** ele está triste, **Now** he's happy **then** he's sad.
690, entregar, v, to deliver, Ele prometeu **entregar** o relatório até o final do dia, He promised to **deliver** the report by the end of the day.
691, moderno, aj, modern, Ela gosta de móveis com um design **moderno**, She likes furniture with a **modern** design.
692, regra, nf, rule, Ele quebrou a **regra** mais importante da empresa, He broke the company's most important **rule**.
693, revelar, v, to reveal, Ele finalmente decidiu **revelar** a verdade para sua família, He finally decided to **reveal** the truth to his family.
694, desejar, v, to wish, Ela **desejava** que as coisas fossem diferentes, She **wished** things were different.
695, exatamente, av, exactly, Ele acertou **exatamente** onde queria, He hit **exactly** where he wanted.
696, fonte, nf, source/font, Eles estão procurando a **fonte** do problema, They are looking for the **source** of the problem.
697, repetir, v, to repeat, Por favor **repete** o que você disse, Please **repeat** what you said.
698, largo, aj, wide, A rua era **larga** o suficiente para caber vários carros, The street was **wide** enough to fit several cars.
699, estilo, nm, style, Ela tem um **estilo** único de se vestir, She has a unique **style** of dressing.
700, imaginar, v, to imagine, É difícil **imaginar** como seria o mundo sem tecnologia, It's hard to **imagine** what the world would be like without technology.
701, responsabilidade, nf, responsibility, Ele assumiu uma grande **responsabilidade** ao aceitar o cargo, He took on a great **responsibility** by accepting the position.
702, economia, nf, economy, A **economia** do país está crescendo rapidamente, The country's **economy** is growing rapidly.
703, vale, nm, valley, Eles moram no fundo de um **vale** cercado por montanhas, They live at the bottom of a **valley** surrounded by mountains.
704, avançar, v, to advance, Eles estão prontos para **avançar** para a próxima fase do projeto, They are ready to **advance** to the next phase of the project.
705, observar, v, to observe, Ele gosta de **observar** as estrelas à noite, He likes to **observe** the stars at night.
706, carne, nf, meat, Ela não come **carne** porque é vegetariana, She doesn't eat **meat** because she's vegetarian.
707, origem, nf, origin, A **origem** dessa tradição remonta ao século XIX, The **origin** of this tradition dates back to the 19th century.
708, atitude, nf, attitude, Sua **atitude** em relação ao trabalho é muito positiva, Her **attitude** towards work is very positive.
709, indivíduo, nm, individual, Cada **indivíduo** tem direito à sua própria opinião, Every **individual** is entitled to their own opinion.
710, inclusive, av, including, Todos estão convidados **inclusive** seus amigos, Everyone is invited **including** your friends.
711, sala, nf, room, A **sala** de estar é onde passamos a maior parte do tempo, The living **room** is where we spend most of our time.
712, cheio, aj, full, O restaurante estava **cheio** quando chegamos, The restaurant was **full** when we arrived.
713, preto, aj, black, Ele tem cabelo **preto** e olhos azuis, He has **black** hair and blue eyes.
714, reduzir, v, to reduce, Eles conseguiram **reduzir** os custos pela metade, They managed to **reduce** costs by half.
715, defesa, nf, defense, A equipe de **defesa** fez um ótimo trabalho durante o jogo, The **defense** team did a great job during the game.
716, propor, v, to propose, Ele decidiu **propor** casamento no dia dos namorados, He decided to **propose** on Valentine's Day.
717, civil, aj, civil, Eles estão envolvidos em uma guerra **civil** que já dura anos, They are involved in a **civil** war that has been going on for years.
718, comunicação, nf, communication, A **comunicação** eficaz é fundamental para o sucesso de uma equipe, Effective **communication** is key to a team's success.
719, resultar, v, to result, A falta de comunicação pode **resultar** em mal-entendidos, Lack of communication can **result** in misunderstandings.
720, texto, nm, text, Ele leu um longo **texto** sobre história antiga, He read a long **text** about ancient history.
721, oportunidade, nf, opportunity, Ela viu uma **oportunidade** de começar seu próprio negócio, She saw an **opportunity** to start her own business.
722, proposta, nf, proposal, Eles estão analisando várias **propostas** para o novo projeto, They are reviewing several **proposals** for the new project.
723, manhã, nf, morning, Ele gosta de correr todas as **manhãs** antes do trabalho, He likes to run every **morning** before work.
724, peso, nm, weight, O **peso** da mala excede o limite permitido, The **weight** of the suitcase exceeds the allowed limit.
725, entrada, nf, entrance, A **entrada** do prédio é decorada com belas esculturas, The **entrance** of the building is decorated with beautiful sculptures.
726, existência, nf, existence, A **existência** de vida em outros planetas é uma questão debatida, The **existence** of life on other planets is a debated issue.
727, moeda, nf, currency, Eles aceitam várias **moedas** estrangeiras nesta loja, They accept various foreign **currencies** in this store.
728, total, na, total, O **total** de votos foi contabilizado e os resultados foram anunciados, The **total** number of votes was counted and the results were announced.
729, clube, nm, club, Ele é membro de um **clube** de golfe local, He's a member of a local **golf club**.
730, ferro, nm, iron, O **ferro** é um metal muito útil em muitas aplicações industriais, **Iron** is a very useful metal in many industrial applications.
731, romance, nm, novel, Ela está lendo um **romance** emocionante neste momento, She's reading an exciting **novel** right now.
732, autoridade, nf, authority, Ela exerce uma grande **autoridade** sobre sua equipe, She wields great **authority** over her team.
733, sentimento, nm, feeling, Ele tinha um **sentimento** de gratidão por tudo que haviam feito por ele, He had a **feeling** of gratitude for everything they had done for him.
734, grave, aj, serious, A situação é **grave** e exige uma solução imediata, The situation is **serious** and requires an immediate solution.
735, vitória, nf, victory, Eles celebraram sua **vitória** com uma grande festa, They celebrated their **victory** with a big party.
736, reunião, nf, meeting, A **reunião** foi produtiva e eles conseguiram resolver vários problemas, The **meeting** was productive and they managed to solve several issues.
737, marido, nm, husband, Ela está feliz com seu novo **marido**, She's happy with her new **husband**.
738, interessante, aj, interesting, Ele contou uma história muito **interessante** sobre suas viagens, He told a very **interesting** story about his travels.
739, admitir, v, to admit, Ele teve que **admitir** que estava errado, He had to **admit** that he was wrong.
740, sério, aj, serious, Ele levou a discussão muito a **sério**, He took the discussion very **seriously**.
741, operação, nf, operation, Ele precisará de uma **operação** para corrigir o problema, He will need an **operation** to fix the problem.
742, indicar, v, to indicate, Os sinais **indicam** que uma tempestade está chegando, The signs **indicate** that a storm is coming.
743, máximo, na, maximum, Ele atingiu sua **velocidade máxima** no teste de corrida, He reached his **maximum speed** in the running test.
744, normal, na, normal, Esses sintomas são **normais** após a cirurgia, These symptoms are **normal** after surgery.
745, juntar, v, to join, Eles decidiram **juntar** seus esforços para completar o projeto mais rapidamente, They decided to **join** forces to complete the project more quickly.
746, impedir, v, to prevent, Eles tomaram medidas para **impedir** que isso acontecesse novamente, They took steps to **prevent** it from happening again.
747, ilha, nf, island, Eles estão planejando passar suas férias em uma **ilha** tropical, They're planning to spend their vacation on a tropical **island**.
748, espectáculo, nm, show, Eles foram ao **espectáculo** de teatro na semana passada, They went to the **theater show** last week.
749, possuir, v, to possess, Ela **possui** muitos talentos artísticos, She **possesses** many artistic talents.
750, dado, na, given/data, Dados recentes mostram um aumento na taxa de desemprego, Recent **data** shows an increase in the unemployment rate.
751, certeza, nf, certainty, Ele tinha **certeza** de que tinha fechado a porta, He was **certain** he had closed the door.
752, torno, nm (em t.), lathe, Ele usa um **torno** para fazer peças de metal, He uses a **lathe** to make metal parts.
753, frio, na, cold, O inverno este ano está muito **frio**, This year's winter is very **cold**.
754, histórico, aj, historic, O local tem grande importância **histórica**, The place has great **historical** significance.
755, faltar, v, to lack, Eles não podiam sair porque **faltava** gasolina no carro, They couldn't go out because the car **lacked** gasoline.
756, iniciar, v, to initiate, Eles decidiram **iniciar** um novo projeto de pesquisa, They decided to **initiate** a new research project.
757, dedicar, v, to dedicate, Ele decidiu **dedicar** mais tempo à sua família, He decided to **dedicate** more time to his family.
758, aliás, av, in fact, Ele é um excelente jogador de futebol; **aliás** já foi campeão várias vezes, He's an excellent soccer player; **in fact** he's been a champion several times.
759, universidade, nf, university, Ele está cursando psicologia na **universidade**, He's studying psychology at the **university**.
760, intenção, nf, intention, Sua **intenção** era boa mas suas ações não foram bem recebidas, His **intention** was good but his actions were not well received.
761, discurso, nm, speech, Ele deu um **discurso** emocionante na cerimônia de formatura, He gave an emotional **speech** at the graduation ceremony.
762, trinta, num, thirty, Ele completou **trinta** anos hoje, He turned **thirty** today.
763, apontar, v, to point out, Ele decidiu **apontar** os erros no projeto para melhorá-lo, He decided to **point out** the mistakes in the project to improve it.
764, passagem, nf, passage, Eles encontraram uma **passagem** secreta nos fundos do castelo, They found a **secret passage** in the back of the castle.
765, tema, nm, theme, O **tema** principal do livro é a luta pela liberdade, The main **theme** of the book is the struggle for freedom.
766, abandonar, v, to abandon, Eles tiveram que **abandonar** o carro após a falha do motor, They had to **abandon** the car after the engine failure.
767, notar, v, to notice, Ela não **notou** a diferença até que fosse tarde demais, She didn't **notice** the difference until it was too late.
768, coração, nm, heart, Ela sentiu uma dor aguda no **coração** quando recebeu a notícia, She felt a sharp pain in her **heart** when she received the news.
769, doente, na, sick, Ele está muito **doente** e precisa ficar na cama, He's very **sick** and needs to stay in bed.
770, concluir, v, to conclude, Eles conseguiram **concluir** o projeto antes do prazo, They managed to **conclude** the project before the deadline.
771, leite, nm, milk, Ele comprou um litro de **leite** no mercado, He bought a liter of **milk** at the market.
772, paz, nf, peace, Todos queremos viver em **paz** sem conflitos, We all want to live in **peace** without conflicts.
773, margem, nf, margin, Ela escreveu suas anotações na **margem** da página, She wrote her notes in the **margin** of the page.
774, ambos, aj, both, Eles são **ambos** muito talentosos, They are **both** very talented.
775, retirar, v, to withdraw, Ele teve que **retirar** seu filho da escola por causa de uma emergência, He had to **withdraw** his son from school because of an emergency.
776, pronto, aj, ready, Ele está sempre **pronto** para ajudar quando precisamos, He's always **ready** to help when we need him.
777, vencer, v, to win, Eles conseguiram **vencer** o campeonato depois de uma temporada difícil, They managed to **win** the championship after a tough season.
778, discussão, nf, discussion, Eles tiveram uma longa **discussão** sobre o assunto, They had a long **discussion** about the topic.
779, hospital, nm, hospital, Ele está no **hospital** se recuperando de uma cirurgia, He's in the **hospital** recovering from surgery.
780, instrumento, nm, instrument, Ele toca vários **instrumentos** musicais, He plays several musical **instruments**.
781, minuto, nm, minute, Eles chegaram **minutos** antes do início do filme, They arrived **minutes** before the start of the movie.
782, monte, nm, hill, Eles decidiram escalar o **monte** durante o fim de semana, They decided to climb the **hill** during the weekend.
783, campanha, nf, campaign, Eles lançaram uma nova **campanha** publicitária para promover o produto, They launched a new advertising **campaign** to promote the product.
784, incluir, v, to include, A lista de convidados deve **incluir** todos os membros da família, The guest list should **include** all family members.
785, prever, v, to foresee, Eles não conseguiram **prever** as consequências de suas ações, They failed to **foresee** the consequences of their actions.
786, tarefa, nf, task, Ela tinha várias **tarefas** para completar antes do final do dia, She had several **tasks** to complete before the end of the day.
787, indústria, nf, industry, A região é conhecida por sua indústria de fabricação de automóveis, The region is known for its automobile manufacturing **industry**.
788, viajar, v, to travel, Eles adoram **viajar** e explorar novos lugares, They love to **travel** and explore new places.
789, reforma, nf, reform, Eles estão planejando uma **reforma** completa da casa, They are planning a complete **house renovation**.
790, vento, nm, wind, O **vento** forte derrubou árvores e postes de eletricidade, The strong **wind** knocked down trees and power poles.
791, especializar, v, to specialize, Ele decidiu **especializar**-se em cirurgia pediátrica, He decided to **specialize** in pediatric surgery.
792, saída, nf, exit, A **saída** de emergência está localizada no final do corredor, The emergency **exit** is located at the end of the hallway.
793, esquecer, v, to forget, Ela sempre parece **esquecer** onde deixou as chaves, She always seems to **forget** where she left her keys.
794, adquirir, v, to acquire, Eles conseguiram **adquirir** uma empresa concorrente, They managed to **acquire** a competing company.
795, pergunta, nf, question, Ela fez uma **pergunta** inteligente durante a aula, She asked an intelligent **question** during class.
796, boca, nf, mouth, Ele ficou sem palavras quando viu o que estava acontecendo na **boca** do túnel, He was speechless when he saw what was happening at the **mouth** of the tunnel.
797, organização, nf, organization, Ela é muito boa em **organização**, She's very good at **organization**.
798, poeta, nm, poet, Ele é um **poeta** talentoso, He's a talented **poet**.
799, cargo, nm, position, Ele foi promovido a um **cargo** de liderança na empresa, He was promoted to a leadership **position** in the company.
800, capacidade, nf, capacity, O tanque tem uma **capacidade** de 50 litros, The tank has a **capacity** of 50 liters.
801, cantar, v, to sing, Ela gosta de **cantar** no chuveiro, She likes to **sing** in the shower.
802, chefe, nm, chief, O **chefe** está ocupado agora, The **chief** is busy now.
803, exército, nm, army, Ele serviu no **exército**, He served in the **army**.
804, corrente, na, current, A **corrente** está forte hoje, The **current** is strong today.
805, festa, nf, party, Vamos dar uma **festa** de aniversário, Let's throw a birthday **party**.
806, melhorar, v, to improve, Ele quer **melhorar** seu desempenho, He wants to **improve** his performance.
807, pensamento, nm, thought, Tenho um **pensamento** para compartilhar, I have a **thought** to share.
808, limite, nm, limit, Ultrapassamos o **limite** de velocidade, We exceeded the speed **limit**.
809, atender, v, to attend, Ele precisa **atender** o telefone, He needs to **attend** the phone.
810, profundo, aj, deep, O oceano é muito **profundo**, The ocean is very **deep**.
811, aula, nf, class, Tenho **aula** de matemática agora, I have math **class** now.
812, pesar, v, to weigh, Vou **pesar** as frutas na balança, I'll **weigh** the fruits on the scale.
813, ministério, nm, ministry, Ele trabalha no **ministério** da saúde, He works in the health **ministry**.
814, longe, av, far, A cidade está muito **longe**, The city is very **far**.
815, estrutura, nf, structure, A **estrutura** do prédio é impressionante, The building's **structure** is impressive.
816, aplicar, v, to apply, Você deve **aplicar** essa regra, You should **apply** this rule.
817, uso, nm, use, Qual é o **uso** dessa ferramenta?, What's the **use** of this tool?
818, conduzir, v, to drive, Ele gosta de **conduzir** carros esportivos, He likes to **drive** sports cars.
819, vermelho, aj, red, Gosto da cor **vermelha**, I like the **red** color.
820, pintura, nf, painting, Ela está fazendo uma **pintura** abstrata, She's doing an abstract **painting**.
821, ramo, nm, branch, O pássaro pousou em um **ramo** da árvore, The bird landed on a tree **branch**.
822, cavalo, nm, horse, Ela adora andar a **cavalo**, She loves horseback riding.
823, índio, nm, Indian, Ele é descendente de **índios**, He's of **Indian** descent.
824, comercial, aj, commercial, Ele trabalha em uma área **comercial**, He works in a **commercial** area.
825, técnico, na, technical, Este é um problema **técnico** complicado, This is a complicated **technical** issue.
826, disco, nm, disc, Este **disco** está arranhado, This **disc** is scratched.
827, sujeito, nm, subject, Matemática é um **sujeito** difícil, Mathematics is a difficult **subject**.
828, preocupar, v, to worry, Não vale a pena **preocupar**-se tanto, It's not worth **worrying** so much.
829, afastar, v, to move away, Ele decidiu **afastar**-se da cidade, He decided to **move away** from the city.
830, metade, nf, half, Já comi **metade** do bolo, I've already eaten **half** of the cake.
831, direto, aj, direct, Ele gosta de ser **direto** em suas respostas, He likes to be **direct** in his answers.
832, respeitar, v, to respect, Devemos **respeitar** as opiniões dos outros, We should **respect** others' opinions.
833, linguagem, nf, language, Ela está aprendendo uma nova **linguagem**, She's learning a new **language**.
834, união, nf, union, Eles celebraram a **união** de duas famílias, They celebrated the **union** of two families.
835, parede, nf, wall, Vamos pintar a **parede** de verde, Let's paint the **wall** green.
836, fogo, nm, fire, O bombeiro apagou o **fogo** rapidamente, The firefighter extinguished the **fire** quickly.
837, arma, nf, weapon, As autoridades confiscaram a **arma**, The authorities confiscated the **weapon**.
838, advogado, nm, lawyer, Ele é um **advogado** muito competente, He's a very competent **lawyer**.
839, cuidar, v, to take care, Devemos **cuidar** do meio ambiente, We should **take care** of the environment.
840, caixa, nf, box, Guardei minhas jóias na **caixa** de joias, I kept my jewelry in the jewelry **box**.
841, familiar, na, familiar, Aquela casa é **familiar** para mim, That house is **familiar** to me.
842, completar, v, to complete, Ele vai **completar** seu doutorado este ano, He will **complete** his PhD this year.
843, aluno, nm, student, Ela é uma **aluna** dedicada, She is a dedicated **student**.
844, entretanto, av, meanwhile, Ela estava ocupada; **entretanto** conseguiu terminar o trabalho, She was busy; **meanwhile** she managed to finish the work.
845, revolução, nf, revolution, Aquela guerra foi uma **revolução** importante, That war was an important **revolution**.
846, nota, nf, note, Ele escreveu uma **nota** para se lembrar, He wrote a **note** to remember.
847, causar, v, to cause, Fumar pode **causar** câncer de pulmão, Smoking can **cause** lung cancer.
848, armado, aj, armed, O policial estava **armado** durante o patrulhamento, The policeman was **armed** during patrol.
849, custo, nm, cost, O **custo** de vida está aumentando, The **cost** of living is increasing.
850, procura, nf, search, Estamos em **procura** de um novo apartamento, We are in **search** of a new apartment.
851, escolha, nf, choice, A **escolha** é sua, The **choice** is yours.
852, literário, aj, literary, Ele é um crítico **literário** renomado, He's a renowned **literary** critic.
853, responsável, na, responsible, Ele é **responsável** por suas ações, He is **responsible** for his actions.
854, mesa, nf, table, Vamos nos sentar à **mesa**, Let's sit at the **table**.
855, físico, na, physical, Exercício regular é importante para a saúde **física**, Regular exercise is important for **physical** health.
856, tamanho, nm, size, Escolha o **tamanho** certo para você, Choose the right **size** for you.
857, leitura, nf, reading, Ela adora fazer **leitura** antes de dormir, She loves doing **reading** before bed.
858, suficiente, aj, sufficient, Este dinheiro é **suficiente** para as despesas do mês, This money is **sufficient** for the month's expenses.
859, aproximar, v, to approach, Vou **aproximar** a data da reunião, I'll **approach** the date of the meeting.
860, data, nf, date, Qual é a **data** de hoje?, What is today's **date**?
861, pegar, v, to grab, Vou **pegar** um café antes de sair, I'll **grab** a coffee before leaving.
862, artigo, nm, article, Ele escreveu um **artigo** interessante sobre política, He wrote an interesting **article** about politics.
863, oposição, nf, opposition, Ele está enfrentando muita **oposição** em seu novo cargo, He's facing a lot of **opposition** in his new position.
864, ponte, nf, bridge, A **ponte** estava congestionada devido ao acidente, The **bridge** was congested due to the accident.
865, menino, nm, boy, O **menino** estava brincando no parque, The **boy** was playing in the park.
866, fixar, v, to fix, Ele precisa **fixar** a prateleira na parede, He needs to **fix** the shelf on the wall.
867, automóvel, nm, automobile, Ele comprou um novo **automóvel** este mês, He bought a new **automobile** this month.
868, absoluto, aj, absolute, Ele tem controle **absoluto** sobre a situação, He has **absolute** control over the situation.
869, cara, nf, face, Ela tem uma **cara** bonita, She has a beautiful **face**.
870, consequência, nf, consequence, Cada ação tem uma **consequência**, Every action has a **consequence**.
871, planta, nf, plant, Ele está cultivando várias **plantas** em seu jardim, He's growing various **plants** in his garden.
872, importar, v, to matter/import, Isso não vai **importar** no futuro, This won't **matter** in the future.
873, caber, v, to fit, Essa roupa não vai **caber** em você, This clothes won't **fit** you.
874, perna, nf, leg, Ele quebrou a **perna** jogando futebol, He broke his **leg** playing soccer.
875, perspectiva, nf, perspective, Devemos considerar todas as **perspectivas** antes de decidir, We should consider all **perspectives** before deciding.
876, religioso, na, religious, Ele é muito **religioso**, He is very **religious**.
877, nove, num, nine, Ele tem **nove** irmãos, He has **nine** siblings.
878, concordar, v, to agree, Não consigo **concordar** com isso, I can't **agree** with that.
879, impor, v, to impose, O governo decidiu **impor** novas leis, The government decided to **impose** new laws.
880, exposição, nf, exhibition, Vamos à **exposição** de arte amanhã, Let's go to the art **exhibition** tomorrow.
881, interno, aj, internal, Ele tem sangramento **interno** após o acidente, He has internal bleeding after the accident.
882, sector, nm, sector, Ele trabalha no **setor** financeiro, He works in the financial **sector**.
883, lutar, v, to fight, Eles estão prontos para **lutar** por seus direitos, They are ready to **fight** for their rights.
884, ideal, na, ideal, Este é o **ideal** de muitas pessoas, This is the **ideal** of many people.
885, substituir, v, to replace, Precisamos **substituir** a lâmpada queimada, We need to **replace** the burnt-out bulb.
886, tendência, nf, trend, Esta é uma **tendência** crescente no mercado, This is a growing **trend** in the market.
887, governador, nm, governor, O **governador** anunciou novas medidas, The **governor** announced new measures.
888, funcionário, nm, employee, Ele é um **funcionário** dedicado, He is a dedicated **employee**.
889, roda, nf, wheel, As **rodas** do carro estavam desalinhadas, The car's **wheels** were misaligned.
890, candidato, nm, candidate, Ele é um **candidato** forte para a posição, He is a strong **candidate** for the position.
891, compor, v, to compose, Ela gosta de **compor** suas próprias músicas, She likes to **compose** her own songs.
892, costumar, v, to usually do, Eu **costumo** ir à academia três vezes por semana, I **usually** go to the gym three times a week.
893, impressão, nf, impression, Ele causou uma boa **impressão** na entrevista, He made a good **impression** in the interview.
894, hipótese, nf, hypothesis, Essa é apenas uma **hipótese**, This is just a **hypothesis**.
895, verão, nm, summer, Eu adoro o **verão** por causa do sol, I love **summer** because of the sun.
896, cobrir, v, to cover, Vamos **cobrir** o sofá com uma manta, Let's **cover** the sofa with a blanket.
897, refletir, v, to reflect, Ele precisava de um momento para **refletir** sobre sua decisão, He needed a moment to **reflect** on his decision.
898, anunciar, v, to announce, Eles vão **anunciar** os vencedores amanhã, They will **announce** the winners tomorrow.
899, dispor, v, to have available, Temos várias opções **disponíveis**, We have several options **available**.
900, violência, nf, violence, Devemos combater a **violência** em nossa sociedade, We must combat **violence** in our society.
901, virar, v, to turn, Vou **virar** à esquerda na próxima rua, I'll **turn** left at the next street.
902, seguro, na, safe/insurance, É importante se sentir **seguro** em casa, It's important to feel **safe** at home.
903, instituição, nf, institution, Esta é uma **instituição** de caridade respeitável, This is a respected **institution** of charity.
904, exercer, v, to exercise, Ele gosta de **exercer** sua autoridade, He likes to **exercise** his authority.
905, durar, v, to last, Este filme vai **durar** três horas, This movie will **last** three hours.
906, perguntar, v, to ask, Posso **perguntar** algo?, Can I **ask** something?
907, café, nm, coffee, Eu preciso de um **café** para acordar de manhã, I need a **coffee** to wake up in the morning.
908, financeiro, aj, financial, Ele é um especialista **financeiro**, He is a **financial** expert.
909, abaixo, av, below, Os preços estão **abaixo** do esperado, The prices are **below** expectations.
910, fotografia, nf, photography, Ela tem talento para a **fotografia**, She has a talent for **photography**.
911, conhecido, aj, known, Ele é um ator **conhecido**, He is a **known** actor.
912, utilizar, v, to use, Podemos **utilizar** este método, We can **use** this method.
913, vantagem, nf, advantage, Esta situação tem uma **vantagem**, This situation has an **advantage**.
914, regime, nm, regime, O país está sob um novo **regime** político, The country is under a new political **regime**.
915, sítio, nm, site, Este é o **sítio** perfeito para acampar, This is the perfect **site** for camping.
916, citar, v, to cite, Ele gostava de **citar** Shakespeare em suas palestras, He liked to **cite** Shakespeare in his lectures.
917, tradição, nf, tradition, Esta é uma **tradição** familiar, This is a family **tradition**.
918, alcançar, v, to reach, Ele tentou **alcançar** o topo da montanha, He tried to **reach** the top of the mountain.
919, desenvolvimento, nm, development, O **desenvolvimento** econômico é essencial para o país, Economic **development** is essential for the country.
920, sonho, nm, dream, Ele realizou seu **sonho** de viajar pelo mundo, He fulfilled his **dream** of traveling the world.
921, jardim, nm, garden, Vou plantar flores no **jardim** amanhã, I'll plant flowers in the **garden** tomorrow.
922, assembleia, nf, assembly, Eles realizaram uma **assembleia** para discutir o plano, They held an **assembly** to discuss the plan.
923, corte, nmf, court/cut, Ele foi convocado para comparecer ao **corte**, He was summoned to appear in **court**.
924, estrela, nf, star, Ela é uma **estrela** de cinema famosa, She is a famous movie **star**.
925, impossível, aj, impossible, Nada é **impossível** se você tentar o suficiente, Nothing is **impossible** if you try hard enough.
926, determinado, aj, determined, Ele está **determinado** a ter sucesso, He is **determined** to succeed.
927, faculdade, nf, faculty/college, Ele frequenta a **faculdade** de medicina, He attends **medical college**.
928, voto, nm, vote, Todos devem exercer seu direito ao **voto**, Everyone should exercise their right to **vote**.
